index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
1252;1252,065;20,86775;1683359421;5;0,41;2,05;5;0,4;2
1253;1253,078;20,88463333;1683359422;5;0,46;2,3;5;0,43;2,15
1254;1254,065;20,90108333;1683359423;5;0,45;2,25;5;0,46;2,3
1255;1255,065;20,91775;1683359424;5;0,45;2,25;5;0,46;2,3
1256;1256,071;20,93451667;1683359425;5;0,44;2,2;5;0,45;2,25
1257;1257,065;20,95108333;1683359426;5;0,45;2,25;5;0,46;2,3
1258;1258,065;20,96775;1683359427;5;0,45;2,25;5;0,44;2,2
1259;1259,065;20,98441667;1683359428;5;0,43;2,15;5;0,42;2,1
1260;1260,065;21,00108333;1683359429;5;0,45;2,25;5;0,47;2,35
1261;1261,065;21,01775;1683359430;5;0,46;2,3;5;0,48;2,4
1262;1262,065;21,03441667;1683359431;5;0,46;2,3;5;0,42;2,1
1263;1263,065;21,05108333;1683359432;5;0,45;2,25;5;0,45;2,25
1264;1264,066;21,06776667;1683359433;5;0,46;2,3;5;0,45;2,25
1265;1265,065;21,08441667;1683359434;5;0,46;2,3;5;0,45;2,25
1266;1266,065;21,10108333;1683359435;5;0,46;2,3;5;0,45;2,25
1267;1267,065;21,11775;1683359436;5;0,46;2,3;5;0,43;2,15
1268;1268,065;21,13441667;1683359437;5;0,46;2,3;5;0,42;2,1
1269;1269,065;21,15108333;1683359438;5;0,45;2,25;5;0,45;2,25
1270;1270,065;21,16775;1683359439;5;0,46;2,3;5;0,46;2,3
1271;1271,065;21,18441667;1683359440;5;0,46;2,3;5;0,45;2,25
1272;1272,065;21,20108333;1683359441;5;0,45;2,25;5;0,45;2,25
1273;1273,065;21,21775;1683359442;5;0,45;2,25;5;0,45;2,25
1274;1274,065;21,23441667;1683359443;5;0,46;2,3;5;0,45;2,25
1275;1275,066;21,2511;1683359444;5;0,45;2,25;5;0,48;2,4
1276;1276,066;21,26776667;1683359445;5;0,46;2,3;5;0,43;2,15
1277;1277,065;21,28441667;1683359446;5;0,46;2,3;5;0,43;2,15
1278;1278,065;21,30108333;1683359447;5;0,46;2,3;5;0,45;2,25
1279;1279,065;21,31775;1683359448;5;0,46;2,3;5;0,45;2,25
