index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
2040;2040,065;34,00108333;1683360209;5;0,41;2,05;5;0,4;2
2041;2041,065;34,01775;1683360210;5;0,41;2,05;5;0,4;2
2042;2042,065;34,03441667;1683360211;5;0,45;2,25;5;0,4;2
2043;2043,065;34,05108333;1683360212;5;0,43;2,15;5;0,45;2,25
2044;2044,065;34,06775;1683360213;5;0,45;2,25;5;0,47;2,35
2045;2045,065;34,08441667;1683360214;5;0,45;2,25;5;0,45;2,25
2046;2046,065;34,10108333;1683360215;5;0,43;2,15;5;0,45;2,25
2047;2047,065;34,11775;1683360216;5;0,45;2,25;5;0,48;2,4
2048;2048,066;34,13443333;1683360217;5;0,46;2,3;5;0,45;2,25
2049;2049,065;34,15108333;1683360218;5;0,46;2,3;5;0,46;2,3
2050;2050,065;34,16775;1683360219;5;0,45;2,25;5;0,48;2,4
2051;2051,065;34,18441667;1683360220;5;0,46;2,3;5;0,47;2,35
2052;2052,065;34,20108333;1683360221;5;0,46;2,3;5;0,44;2,2
2053;2053,072;34,21786667;1683360222;5;0,46;2,3;5;0,45;2,25
2054;2054,065;34,23441667;1683360223;5;0,45;2,25;5;0,46;2,3
2055;2055,065;34,25108333;1683360224;5;0,45;2,25;5;0,46;2,3
2056;2056,065;34,26775;1683360225;5;0,45;2,25;5;0,45;2,25
2057;2057,065;34,28441667;1683360226;5;0,43;2,15;5;0,46;2,3
2058;2058,065;34,30108333;1683360228;5;0,43;2,15;5;0,43;2,15
2059;2059,142;34,31903333;1683360228;5;0,43;2,15;5;0,43;2,15
2060;2060,065;34,33441667;1683360229;5;0,41;2,05;5;0,45;2,25
2061;2061,065;34,35108333;1683360230;5;0,46;2,3;5;0,4;2
2062;2062,065;34,36775;1683360231;5;0,46;2,3;5;0,45;2,25
2063;2063,065;34,38441667;1683360232;5;0,46;2,3;5;0,46;2,3
2064;2064,065;34,40108333;1683360233;5;0,44;2,2;5;0,43;2,15
2065;2065,065;34,41775;1683360234;5;0,46;2,3;5;0,44;2,2
2066;2066,065;34,43441667;1683360235;5;0,45;2,25;5;0,45;2,25
2067;2067,065;34,45108333;1683360236;5;0,46;2,3;5;0,45;2,25
