index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
6045;6045,065;100,7510833;1683364214;5;0,41;2,05;5;0,4;2
6046;6046,065;100,76775;1683364215;5;0,46;2,3;5;0,46;2,3
6047;6047,065;100,7844167;1683364216;5;0,46;2,3;5;0,45;2,25
6048;6048,065;100,8010833;1683364217;5;0,44;2,2;5;0,45;2,25
6049;6049,065;100,81775;1683364218;5;0,43;2,15;5;0,47;2,35
6050;6050,065;100,8344167;1683364219;5;0,45;2,25;5;0,42;2,1
6051;6051,067;100,8511167;1683364220;5;0,45;2,25;5;0,45;2,25
6052;6052,065;100,86775;1683364221;5;0,49;2,45;5;0,46;2,3
6053;6053,065;100,8844167;1683364222;5;0,45;2,25;5;0,45;2,25
6054;6054,065;100,9010833;1683364223;5;0,46;2,3;5;0,47;2,35
6055;6055,065;100,91775;1683364224;5;0,49;2,45;5;0,47;2,35
6056;6056,065;100,9344167;1683364225;5;0,45;2,25;5;0,45;2,25
6057;6057,065;100,9510833;1683364226;5;0,46;2,3;5;0,43;2,15
6058;6058,065;100,96775;1683364227;5;0,43;2,15;5;0,47;2,35
6059;6059,066;100,9844333;1683364228;5;0,45;2,25;5;0,45;2,25
6060;6060,066;101,0011;1683364229;5;0,46;2,3;5;0,45;2,25
6061;6061,068;101,0178;1683364230;5;0,46;2,3;5;0,47;2,35
6062;6062,065;101,0344167;1683364231;5;0,43;2,15;5;0,45;2,25
6063;6063,065;101,0510833;1683364232;5;0,46;2,3;5;0,43;2,15
6064;6064,066;101,0677667;1683364233;5;0,41;2,05;5;0,41;2,05
6065;6065,065;101,0844167;1683364234;5;0,46;2,3;5;0,45;2,25
6066;6066,065;101,1010833;1683364235;5;0,43;2,15;5;0,45;2,25
6067;6067,065;101,11775;1683364236;5;0,46;2,3;5;0,46;2,3
6068;6068,065;101,1344167;1683364237;5;0,46;2,3;5;0,4;2
6069;6069,065;101,1510833;1683364238;5;0,45;2,25;5;0,46;2,3
6070;6070,065;101,16775;1683364239;5;0,44;2,2;5;0,46;2,3
6071;6071,065;101,1844167;1683364240;5;0,43;2,15;5;0,44;2,2
6072;6072,066;101,2011;1683364241;5;0,46;2,3;5;0,48;2,4
6073;6073,066;101,2177667;1683364242;5;0,46;2,3;5;0,43;2,15
6074;6074,065;101,2344167;1683364243;5;0,41;2,05;5;0,4;2
6075;6075,066;101,2511;1683364244;5;0,41;2,05;5;0,4;2
6076;6076,065;101,26775;1683364245;5;0,41;2,05;5;0,4;2
6077;6077,065;101,2844167;1683364246;5;0,41;2,05;5;0,4;2
6078;6078,065;101,3010833;1683364247;5;0,41;2,05;5;0,4;2
6079;6079,066;101,3177667;1683364248;5;0,41;2,05;5;0,4;2
6080;6080,065;101,3344167;1683364249;5;0,41;2,05;5;0,4;2
