index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
767;767,073;12,78455;1683805228;5;0,41;2,05;5;0,4;2
768;768,073;12,80121667;1683805229;5;0,41;2,05;5;0,42;2,1
769;769,073;12,81788333;1683805230;5;0,46;2,3;5;0,48;2,4
770;770,076;12,8346;1683805231;5;0,43;2,15;5;0,4;2
771;771,073;12,85121667;1683805232;5;0,42;2,1;5;0,4;2
772;772,073;12,86788333;1683805233;5;0,46;2,3;5;0,45;2,25
773;773,073;12,88455;1683805234;5;0,41;2,05;5;0,4;2
774;774,073;12,90121667;1683805235;5;0,46;2,3;5;0,45;2,25
775;775,073;12,91788333;1683805236;5;0,41;2,05;5;0,4;2
776;776,074;12,93456667;1683805237;5;0,46;2,3;5;0,45;2,25
777;777,074;12,95123333;1683805238;5;0,41;2,05;5;0,4;2
778;778,086;12,9681;1683805239;5;0,46;2,3;5;0,44;2,2
779;779,073;12,98455;1683805240;5;0,41;2,05;5;0,4;2
780;780,073;13,00121667;1683805241;5;0,46;2,3;5;0,42;2,1
781;781,073;13,01788333;1683805242;5;0,41;2,05;5;0,4;2
782;782,073;13,03455;1683805243;5;0,46;2,3;5;0,45;2,25
783;783,073;13,05121667;1683805244;5;0,41;2,05;5;0,4;2
784;784,074;13,0679;1683805245;5;0,46;2,3;5;0,46;2,3
785;785,08;13,08466667;1683805246;5;0,41;2,05;5;0,4;2
786;786,073;13,10121667;1683805247;5;0,46;2,3;5;0,41;2,05
787;787,074;13,1179;1683805248;5;0,46;2,3;5;0,4;2
788;788,076;13,1346;1683805249;5;0,45;2,25;5;0,4;2
789;789,073;13,15121667;1683805250;5;0,46;2,3;5;0,4;2
790;790,074;13,1679;1683805251;5;0,43;2,15;5;0,4;2
791;791,073;13,18455;1683805252;5;0,46;2,3;5;0,43;2,15
792;792,074;13,20123333;1683805253;5;0,41;2,05;5;0,4;2
793;793,073;13,21788333;1683805254;5;0,46;2,3;5;0,46;2,3
794;794,073;13,23455;1683805255;5;0,41;2,05;5;0,4;2
795;795,073;13,25121667;1683805256;5;0,46;2,3;5;0,46;2,3
796;796,074;13,2679;1683805257;5;0,41;2,05;5;0,4;2
797;797,073;13,28455;1683805258;5;0,46;2,3;5;0,42;2,1
798;798,073;13,30121667;1683805259;5;0,41;2,05;5;0,4;2
799;799,073;13,31788333;1683805260;5;0,46;2,3;5;0,46;2,3
800;800,073;13,33455;1683805261;5;0,43;2,15;5;0,45;2,25
801;801,073;13,35121667;1683805262;5;0,46;2,3;5;0,45;2,25
802;802,073;13,36788333;1683805263;5;0,41;2,05;5;0,4;2
803;803,074;13,38456667;1683805264;5;0,45;2,25;5;0,44;2,2
804;804,073;13,40121667;1683805265;5;0,41;2,05;5;0,4;2
805;805,073;13,41788333;1683805266;5;0,41;2,05;5;0,45;2,25
806;806,073;13,43455;1683805267;5;0,41;2,05;5;0,43;2,15
807;807,074;13,45123333;1683805268;5;0,41;2,05;5;0,47;2,35
808;808,074;13,4679;1683805269;5;0,41;2,05;5;0,43;2,15
809;809,073;13,48455;1683805270;5;0,41;2,05;5;0,48;2,4
810;810,073;13,50121667;1683805271;5;0,46;2,3;5;0,41;2,05
811;811,073;13,51788333;1683805272;5;0,41;2,05;5;0,4;2
812;812,073;13,53455;1683805273;5;0,46;2,3;5;0,46;2,3
813;813,074;13,55123333;1683805274;5;0,41;2,05;5;0,4;2
814;814,073;13,56788333;1683805275;5;0,46;2,3;5;0,45;2,25
815;815,073;13,58455;1683805276;5;0,41;2,05;5;0,4;2
816;816,074;13,60123333;1683805277;5;0,46;2,3;5;0,45;2,25
817;817,073;13,61788333;1683805278;5;0,41;2,05;5;0,4;2
818;818,073;13,63455;1683805279;5;0,46;2,3;5;0,45;2,25
819;819,073;13,65121667;1683805280;5;0,42;2,1;5;0,4;2
820;820,073;13,66788333;1683805281;5;0,41;2,05;5;0,45;2,25
821;821,073;13,68455;1683805282;5;0,41;2,05;5;0,43;2,15
822;822,073;13,70121667;1683805283;5;0,44;2,2;5;0,45;2,25
823;823,074;13,7179;1683805284;5;0,43;2,15;5;0,42;2,1
824;824,073;13,73455;1683805285;5;0,42;2,1;5;0,45;2,25
825;825,073;13,75121667;1683805286;5;0,41;2,05;5;0,42;2,1
826;826,073;13,76788333;1683805287;5;0,41;2,05;5;0,48;2,4
827;827,073;13,78455;1683805288;5;0,5;2,5;5;0,46;2,3
828;828,073;13,80121667;1683805289;5;0,41;2,05;5;0,46;2,3
829;829,073;13,81788333;1683805290;5;0,41;2,05;5;0,45;2,25
830;830,073;13,83455;1683805291;5;0,41;2,05;5;0,44;2,2
831;831,074;13,85123333;1683805292;5;0,46;2,3;5;0,43;2,15
832;832,073;13,86788333;1683805293;5;0,41;2,05;5;0,42;2,1
833;833,073;13,88455;1683805294;5;0,46;2,3;5;0,4;2
834;834,073;13,90121667;1683805295;5;0,41;2,05;5;0,4;2
