index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
269;269,033;4,483883333;1683799458;5;0,41;2,05;5;0,4;2
270;270,033;4,50055;1683799459;5;0,46;2,3;5;0,43;2,15
271;271,033;4,517216667;1683799460;5;0,46;2,3;5;0,45;2,25
272;272,036;4,533933333;1683799461;5;0,41;2,05;5;0,4;2
273;273,036;4,5506;1683799462;5;0,48;2,4;5;0,4;2
274;274,033;4,567216667;1683799463;5;0,41;2,05;5;0,4;2
275;275,033;4,583883333;1683799464;5;0,46;2,3;5;0,4;2
276;276,033;4,60055;1683799465;5;0,41;2,05;5;0,43;2,15
277;277,033;4,617216667;1683799466;5;0,46;2,3;5;0,43;2,15
278;278,033;4,633883333;1683799467;5;0,41;2,05;5;0,43;2,15
279;279,033;4,65055;1683799468;5;0,41;2,05;5;0,47;2,35
280;280,033;4,667216667;1683799469;5;0,46;2,3;5;0,42;2,1
281;281,032;4,683866667;1683799470;5;0,41;2,05;5;0,47;2,35
282;282,04;4,700666667;1683799471;5;0,46;2,3;5;0,45;2,25
283;283,034;4,717233333;1683799472;5;0,41;2,05;5;0,45;2,25
284;284,033;4,733883333;1683799473;5;0,46;2,3;5;0,45;2,25
285;285,036;4,7506;1683799474;5;0,41;2,05;5;0,4;2
286;286,033;4,767216667;1683799475;5;0,46;2,3;5;0,45;2,25
287;287,033;4,783883333;1683799476;5;0,41;2,05;5;0,4;2
288;288,036;4,8006;1683799477;5;0,46;2,3;5;0,47;2,35
289;289,033;4,817216667;1683799478;5;0,41;2,05;5;0,4;2
290;290,033;4,833883333;1683799479;5;0,46;2,3;5;0,41;2,05
291;291,033;4,85055;1683799480;5;0,42;2,1;5;0,4;2
292;292,033;4,867216667;1683799481;5;0,46;2,3;5;0,4;2
293;293,033;4,883883333;1683799482;5;0,41;2,05;5;0,45;2,25
294;294,034;4,900566667;1683799483;5;0,46;2,3;5;0,45;2,25
295;295,033;4,917216667;1683799484;5;0,44;2,2;5;0,43;2,15
296;296,035;4,933916667;1683799485;5;0,46;2,3;5;0,45;2,25
297;297,033;4,95055;1683799486;5;0,46;2,3;5;0,46;2,3
298;298,033;4,967216667;1683799487;5;0,41;2,05;5;0,47;2,35
299;299,033;4,983883333;1683799488;5;0,45;2,25;5;0,42;2,1
300;300,033;5,00055;1683799489;5;0,41;2,05;5;0,46;2,3
301;301,033;5,017216667;1683799490;5;0,46;2,3;5;0,43;2,15
302;302,033;5,033883333;1683799491;5;0,41;2,05;5;0,47;2,35
303;303,033;5,05055;1683799492;5;0,46;2,3;5;0,45;2,25
304;304,033;5,067216667;1683799493;5;0,41;2,05;5;0,45;2,25
305;305,033;5,083883333;1683799494;5;0,44;2,2;5;0,44;2,2
306;306,033;5,10055;1683799495;5;0,41;2,05;5;0,41;2,05
307;307,033;5,117216667;1683799496;5;0,46;2,3;5;0,4;2
308;308,033;5,133883333;1683799497;5;0,41;2,05;5;0,4;2
309;309,033;5,15055;1683799498;5;0,46;2,3;5;0,4;2
310;310,033;5,167216667;1683799499;5;0,41;2,05;5;0,43;2,15
311;311,033;5,183883333;1683799500;5;0,48;2,4;5;0,4;2
312;312,033;5,20055;1683799501;5;0,41;2,05;5;0,45;2,25
313;313,034;5,217233333;1683799502;5;0,45;2,25;5;0,44;2,2
314;314,033;5,233883333;1683799503;5;0,46;2,3;5;0,49;2,45
315;315,034;5,250566667;1683799504;5;0,41;2,05;5;0,45;2,25
316;316,033;5,267216667;1683799505;5;0,46;2,3;5;0,45;2,25
317;317,033;5,283883333;1683799506;5;0,41;2,05;5;0,47;2,35
318;318,033;5,30055;1683799507;5;0,44;2,2;5;0,43;2,15
319;319,034;5,317233333;1683799508;5;0,41;2,05;5;0,46;2,3
320;320,033;5,333883333;1683799509;5;0,46;2,3;5;0,43;2,15
321;321,033;5,35055;1683799510;5;0,41;2,05;5;0,49;2,45
322;322,033;5,367216667;1683799511;5;0,46;2,3;5;0,45;2,25
323;323,033;5,383883333;1683799512;5;0,41;2,05;5;0,46;2,3
324;324,033;5,40055;1683799513;5;0,46;2,3;5;0,47;2,35
325;325,033;5,417216667;1683799514;5;0,41;2,05;5;0,42;2,1
326;326,033;5,433883333;1683799515;5;0,46;2,3;5;0,43;2,15
327;327,033;5,45055;1683799516;5;0,41;2,05;5;0,41;2,05
328;328,033;5,467216667;1683799517;5;0,46;2,3;5;0,4;2
329;329,033;5,483883333;1683799518;5;0,41;2,05;5;0,4;2
330;330,033;5,50055;1683799519;5;0,46;2,3;5;0,4;2
331;331,033;5,517216667;1683799520;5;0,41;2,05;5;0,4;2
332;332,033;5,533883333;1683799521;5;0,46;2,3;5;0,4;2
333;333,033;5,55055;1683799522;5;0,41;2,05;5;0,46;2,3
334;334,035;5,56725;1683799523;5;0,46;2,3;5;0,41;2,05
335;335,033;5,583883333;1683799524;5;0,43;2,15;5;0,43;2,15
