index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
3296;3296,033;54,93388333;1683802485;5;0,41;2,05;5;0,41;2,05
3297;3297,033;54,95055;1683802486;5;0,45;2,25;5;0,43;2,15
3298;3298,033;54,96721667;1683802487;5;0,46;2,3;5;0,46;2,3
3299;3299,033;54,98388333;1683802488;5;0,41;2,05;5;0,41;2,05
3300;3300,034;55,00056667;1683802489;5;0,46;2,3;5;0,41;2,05
3301;3301,033;55,01721667;1683802490;5;0,41;2,05;5;0,43;2,15
3302;3302,037;55,03395;1683802491;5;0,41;2,05;5;0,47;2,35
3303;3303,046;55,05076667;1683802492;5;0,43;2,15;5;0,41;2,05
3304;3304,033;55,06721667;1683802493;5;0,41;2,05;5;0,43;2,15
3305;3305,033;55,08388333;1683802494;5;0,46;2,3;5;0,47;2,35
3306;3306,033;55,10055;1683802495;5;0,41;2,05;5;0,41;2,05
3307;3307,034;55,11723333;1683802496;5;0,46;2,3;5;0,44;2,2
3308;3308,033;55,13388333;1683802497;5;0,46;2,3;5;0,41;2,05
3309;3309,033;55,15055;1683802498;5;0,44;2,2;5;0,44;2,2
3310;3310,033;55,16721667;1683802499;5;0,46;2,3;5;0,41;2,05
3311;3311,033;55,18388333;1683802500;5;0,46;2,3;5;0,42;2,1
3312;3312,033;55,20055;1683802501;5;0,46;2,3;5;0,41;2,05
3313;3313,033;55,21721667;1683802502;5;0,46;2,3;5;0,41;2,05
3314;3314,033;55,23388333;1683802503;5;0,46;2,3;5;0,49;2,45
3315;3315,033;55,25055;1683802504;5;0,45;2,25;5;0,41;2,05
3316;3316,033;55,26721667;1683802505;5;0,46;2,3;5;0,43;2,15
3317;3317,034;55,2839;1683802506;5;0,42;2,1;5;0,41;2,05
3318;3318,034;55,30056667;1683802507;5;0,46;2,3;5;0,43;2,15
3319;3319,04;55,31733333;1683802508;5;0,41;2,05;5;0,41;2,05
3320;3320,034;55,3339;1683802509;5;0,46;2,3;5;0,46;2,3
3321;3321,033;55,35055;1683802510;5;0,41;2,05;5;0,41;2,05
3322;3322,033;55,36721667;1683802511;5;0,46;2,3;5;0,48;2,4
3323;3323,033;55,38388333;1683802512;5;0,45;2,25;5;0,41;2,05
3324;3324,033;55,40055;1683802513;5;0,44;2,2;5;0,48;2,4
3325;3325,033;55,41721667;1683802514;5;0,46;2,3;5;0,41;2,05
3326;3326,033;55,43388333;1683802515;5;0,46;2,3;5;0,48;2,4
3327;3327,033;55,45055;1683802516;5;0,46;2,3;5;0,41;2,05
3328;3328,033;55,46721667;1683802517;5;0,44;2,2;5;0,47;2,35
3329;3329,033;55,48388333;1683802518;5;0,46;2,3;5;0,41;2,05
3330;3330,033;55,50055;1683802519;5;0,46;2,3;5;0,43;2,15
3331;3331,038;55,5173;1683802520;5;0,46;2,3;5;0,41;2,05
3332;3332,033;55,53388333;1683802521;5;0,46;2,3;5;0,41;2,05
3333;3333,033;55,55055;1683802522;5;0,46;2,3;5;0,41;2,05
3334;3334,033;55,56721667;1683802523;5;0,46;2,3;5;0,41;2,05
3335;3335,034;55,5839;1683802524;5;0,46;2,3;5;0,49;2,45
3336;3336,033;55,60055;1683802525;5;0,46;2,3;5;0,41;2,05
3337;3337,033;55,61721667;1683802526;5;0,46;2,3;5;0,46;2,3
3338;3338,035;55,63391667;1683802527;5;0,41;2,05;5;0,41;2,05
3339;3339,033;55,65055;1683802528;5;0,5;2,5;5;0,46;2,3
3340;3340,033;55,66721667;1683802529;5;0,41;2,05;5;0,41;2,05
3341;3341,034;55,6839;1683802530;5;0,46;2,3;5;0,46;2,3
3342;3342,033;55,70055;1683802531;5;0,46;2,05;5;0,41;2,05
3343;3343,033;55,71721667;1683802532;5;0,46;2,3;5;0,46;2,3
3344;3344,033;55,73388333;1683802533;5;0,45;2,25;5;0,41;2,05
3345;3345,033;55,75055;1683802534;5;0,46;2,3;5;0,47;2,35
3346;3346,033;55,76721667;1683802535;5;0,46;2,3;5;0,41;2,05
3347;3347,034;55,7839;1683802536;5;0,46;2,3;5;0,47;2,35
3348;3348,033;55,80055;1683802537;5;0,47;2,35;5;0,41;2,05
3349;3349,033;55,81721667;1683802538;5;0,46;2,3;5;0,42;2,1
3350;3350,033;55,83388333;1683802539;5;0,46;2,3;5;0,41;2,05
3351;3351,033;55,85055;1683802540;5;0,46;2,3;5;0,48;2,4
3352;3352,033;55,86721667;1683802541;5;0,49;2,45;5;0,41;2,05
3353;3353,033;55,88388333;1683802542;5;0,46;2,3;5;0,46;2,3
3354;3354,033;55,90055;1683802543;5;0,46;2,3;5;0,41;2,05
3355;3355,033;55,91721667;1683802544;5;0,46;2,3;5;0,41;2,05
3356;3356,033;55,93388333;1683802545;5;0,46;2,3;5;0,41;2,05
3357;3357,033;55,95055;1683802546;5;0,46;2,3;5;0,41;2,05
3358;3358,036;55,96726667;1683802547;5;0,46;2,3;5;0,45;2,25
3359;3359,033;55,98388333;1683802548;5;0,44;2,2;5;0,41;2,05
3360;3360,033;56,00055;1683802549;5;0,46;2,3;5;0,45;2,25
3361;3361,033;56,01721667;1683802550;5;0,46;2,3;5;0,41;2,05
3362;3362,033;56,03388333;1683802551;5;0,46;2,3;5;0,45;2,25
3363;3363,033;56,05055;1683802552;5;0,41;2,05;5;0,41;2,05
