index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
988;988,089;16,46815;1682595922;5;0,41;2,05;5;0,4;2
989;989,089;16,48481667;1682595923;5;0,45;2,25;5;0,4;2
990;990,089;16,50148333;1682595924;5;0,45;2,25;5;0,44;2,2
991;991,09;16,51816667;1682595925;5;0,45;2,25;5;0,45;2,25
992;992,089;16,53481667;1682595926;5;0,46;2,3;5;0,45;2,25
993;993,089;16,55148333;1682595927;5;0,45;2,25;5;0,43;2,15
994;994,089;16,56815;1682595928;5;0,46;2,3;5;0,41;2,05
995;995,089;16,58481667;1682595929;5;0,46;2,3;5;0,42;2,1
996;996,089;16,60148333;1682595930;5;0,49;2,45;5;0,47;2,35
997;997,095;16,61825;1682595931;5;0,46;2,3;5;0,52;2,6
998;998,089;16,63481667;1682595932;5;0,46;2,3;5;0,43;2,15
999;999,09;16,6515;1682595933;5;0,46;2,3;5;0,47;2,35
1000;1000,09;16,66816667;1682595934;5;0,45;2,25;5;0,45;2,25
1001;1001,089;16,68481667;1682595935;5;0,45;2,25;5;0,45;2,25
1002;1002,089;16,70148333;1682595936;5;0,46;2,3;5;0,45;2,25
1003;1003,089;16,71815;1682595937;5;0,46;2,3;5;0,45;2,25
1004;1004,09;16,73483333;1682595938;5;0,45;2,25;5;0,48;2,4
1005;1005,089;16,75148333;1682595939;5;0,45;2,25;5;0,44;2,2
1006;1006,089;16,76815;1682595940;5;0,45;2,25;5;0,43;2,15
1007;1007,089;16,78481667;1682595941;5;0,46;2,3;5;0,46;2,3
1008;1008,089;16,80148333;1682595942;5;0,45;2,25;5;0,44;2,2
1009;1009,089;16,81815;1682595943;5;0,45;2,25;5;0,48;2,4
1010;1010,089;16,83481667;1682595944;5;0,45;2,25;5;0,44;2,2
1011;1011,089;16,85148333;1682595945;5;0,46;2,3;5;0,45;2,25
1012;1012,089;16,86815;1682595946;5;0,46;2,3;5;0,46;2,3
1013;1013,089;16,88481667;1682595947;5;0,46;2,3;5;0,45;2,25
1014;1014,089;16,90148333;1682595948;5;0,46;2,3;5;0,47;2,35
1015;1015,089;16,91815;1682595949;5;0,46;2,3;5;0,45;2,25
1016;1016,089;16,93481667;1682595951;5;0,46;2,3;5;0,43;2,4
