index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
6119;6119,084;101,9847333;1683282195;5;0,41;2,05;5;0,4;2
6120;6120,081;102,00135;1683282196;5;0,41;2,05;5;0,4;2
6121;6121,081;102,0180167;1683282197;5;0,44;2,2;5;0,47;2,35
6122;6122,081;102,0346833;1683282198;5;0,45;2,25;5;0,48;2,4
6123;6123,081;102,05135;1683282199;5;0,46;2,3;5;0,43;2,15
6124;6124,081;102,0680167;1683282200;5;0,46;2,3;5;0,45;2,25
6125;6125,081;102,0846833;1683282201;5;0,46;2,3;5;0,43;2,15
6126;6126,081;102,10135;1683282202;5;0,46;2,3;5;0,43;2,15
6127;6127,081;102,1180167;1683282203;5;0,45;2,25;5;0,45;2,25
6128;6128,081;102,1346833;1683282204;5;0,44;2,2;5;0,46;2,3
6129;6129,081;102,15135;1683282205;5;0,43;2,15;5;0,43;2,15
6130;6130,082;102,1680333;1683282206;5;0,43;2,15;5;0,45;2,25
6131;6131,081;102,1846833;1683282207;5;0,46;2,3;5;0,45;2,25
6132;6132,081;102,20135;1683282208;5;0,46;2,3;5;0,45;2,25
6133;6133,081;102,2180167;1683282209;5;0,45;2,25;5;0,47;2,35
6134;6134,081;102,2346833;1683282210;5;0,45;2,25;5;0,43;2,15
6135;6135,081;102,25135;1683282211;5;0,42;2,1;5;0,42;2,1
6136;6136,081;102,2680167;1683282212;5;0,43;2,15;5;0,47;2,35
6137;6137,082;102,2847;1683282213;5;0,45;2,25;5;0,45;2,25
6138;6138,081;102,30135;1683282214;5;0,46;2,3;5;0,43;2,15
6139;6139,081;102,3180167;1683282215;5;0,46;2,3;5;0,47;2,35
6140;6140,081;102,3346833;1683282216;5;0,46;2,3;5;0,48;2,4
6141;6141,081;102,35135;1683282217;5;0,46;2,3;5;0,43;2,15
6142;6142,081;102,3680167;1683282218;5;0,46;2,3;5;0,46;2,3
6143;6143,081;102,3846833;1683282219;5;0,43;2,15;5;0,44;2,2
6144;6144,081;102,40135;1683282220;5;0,46;2,3;5;0,49;2,45
6145;6145,081;102,4180167;1683282221;5;0,44;2,2;5;0,47;2,35
6146;6146,081;102,4346833;1683282222;5;0,46;2,3;5;0,45;2,25
6147;6147,081;102,45135;1683282223;5;0,45;2,25;5;0,45;2,25
6148;6148,084;102,4680667;1683282224;5;0,45;2,25;5;0,43;2,15
6149;6149,081;102,4846833;1683282225;5;0,41;2,05;5;0,4;2
6150;6150,081;102,50135;1683282226;5;0,41;2,05;5;0,4;2
6151;6151,081;102,5180167;1683282227;5;0,41;2,05;5;0,4;2
6152;6152,081;102,5346833;1683282228;5;0,41;2,05;5;0,4;2
6153;6153,083;102,5513833;1683282229;5;0,41;2,05;5;0,4;2
6154;6154,081;102,5680167;1683282230;5;0,41;2,05;5;0,4;2
6155;6155,081;102,5846833;1683282231;5;0,41;2,05;5;0,4;2
6156;6156,081;102,60135;1683282232;5;0,41;2,05;5;0,4;2
6157;6157,081;102,6180167;1683282233;5;0,42;2,1;5;0,4;2
6158;6158,081;102,6346833;1683282234;5;0,41;2,05;5;0,4;2
6159;6159,081;102,65135;1683282235;5;0,41;2,05;5;0,4;2
6160;6160,081;102,6680167;1683282236;5;0,41;2,05;5;0,4;2
6161;6161,081;102,6846833;1683282237;5;0,41;2,05;5;0,4;2
6162;6162,081;102,70135;1683282238;5;0,41;2,05;5;0,4;2
6163;6163,081;102,7180167;1683282239;5;0,41;2,05;5;0,4;2
6164;6164,081;102,7346833;1683282240;5;0,41;2,05;5;0,4;2
6165;6165,081;102,75135;1683282241;5;0,41;2,05;5;0,4;2
6166;6166,081;102,7680167;1683282242;5;0,41;2,05;5;0,4;2
6167;6167,081;102,7846833;1683282243;5;0,41;2,05;5;0,4;2
6168;6168,081;102,80135;1683282244;5;0,41;2,05;5;0,4;2
6169;6169,081;102,8180167;1683282245;5;0,41;2,05;5;0,4;2
6170;6170,084;102,8347333;1683282246;5;0,41;2,05;5;0,4;2
6171;6171,081;102,85135;1683282247;5;0,41;2,05;5;0,4;2
6172;6172,081;102,8680167;1683282248;5;0,41;2,05;5;0,4;2
6173;6173,081;102,8846833;1683282249;5;0,41;2,05;5;0,4;2
6174;6174,081;102,90135;1683282250;5;0,41;2,05;5;0,4;2
6175;6175,081;102,9180167;1683282251;5;0,41;2,05;5;0,4;2
6176;6176,081;102,9346833;1683282252;5;0,41;2,05;5;0,4;2
6177;6177,081;102,95135;1683282253;5;0,41;2,05;5;0,4;2
6178;6178,082;102,9680333;1683282254;5;0,41;2,05;5;0,4;2
