index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
1807;1807,082;30,11803333;1683277883;5;0,41;2,05;5;0,4;2
1808;1808,084;30,13473333;1683277884;5;0,46;2,3;5;0,45;2,25
1809;1809,081;30,15135;1683277885;5;0,44;2,2;5;0,45;2,25
1810;1810,081;30,16801667;1683277886;5;0,44;2,2;5;0,45;2,25
1811;1811,088;30,1848;1683277887;5;0,46;2,3;5;0,46;2,3
1812;1812,084;30,2014;1683277888;5;0,46;2,3;5;0,45;2,25
1813;1813,081;30,21801667;1683277889;5;0,46;2,3;5;0,44;2,2
1814;1814,082;30,2347;1683277890;5;0,46;2,3;5;0,49;2,45
1815;1815,081;30,25135;1683277891;5;0,45;2,25;5;0,45;2,25
1816;1816,081;30,26801667;1683277892;5;0,46;2,3;5;0,45;2,25
1817;1817,081;30,28468333;1683277893;5;0,46;2,3;5;0,44;2,2
1818;1818,082;30,30136667;1683277894;5;0,46;2,3;5;0,44;2,2
1819;1819,082;30,31803333;1683277895;5;0,44;2,2;5;0,46;2,3
1820;1820,081;30,33468333;1683277896;5;0,43;2,15;5;0,43;2,15
1821;1821,081;30,35135;1683277897;5;0,46;2,3;5;0,45;2,25
1822;1822,081;30,36801667;1683277898;5;0,43;2,15;5;0,47;2,35
1823;1823,081;30,38468333;1683277899;5;0,46;2,3;5;0,45;2,25
1824;1824,081;30,40135;1683277900;5;0,46;2,3;5;0,45;2,25
1825;1825,081;30,41801667;1683277901;5;0,46;2,3;5;0,45;2,25
1826;1826,081;30,43468333;1683277902;5;0,44;2,2;5;0,45;2,25
1827;1827,081;30,45135;1683277903;5;0,43;2,15;5;0,48;2,4
1828;1828,081;30,46801667;1683277904;5;0,46;2,3;5;0,4;2
1829;1829,081;30,48468333;1683277905;5;0,46;2,3;5;0,49;2,45
1830;1830,081;30,50135;1683277906;5;0,46;2,3;5;0,48;2,4
1831;1831,081;30,51801667;1683277907;5;0,45;2,25;5;0,45;2,25
1832;1832,081;30,53468333;1683277908;5;0,44;2,2;5;0,45;2,25
1833;1833,081;30,55135;1683277909;5;0,46;2,3;5;0,45;2,25
1834;1834,081;30,56801667;1683277910;5;0,44;2,2;5;0,44;2,2
1835;1835,082;30,5847;1683277911;5;0,43;2,15;5;0,45;2,25
1836;1836,081;30,60135;1683277912;5;0,45;2,25;5;0,43;2,15
