index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
3290;3290,097;54,83495;1683798025;5;0,41;2,05;5;0,4;2
3291;3291,097;54,85161667;1683798026;5;0,43;2,15;5;0,43;2,15
3292;3292,097;54,86828333;1683798027;5;0,41;2,05;5;0,4;2
3293;3293,097;54,88495;1683798028;5;0,46;2,3;5;0,47;2,35
3294;3294,097;54,90161667;1683798029;5;0,41;2,05;5;0,4;2
3295;3295,097;54,91828333;1683798030;5;0,46;2,3;5;0,47;2,35
3296;3296,097;54,93495;1683798031;5;0,41;2,05;5;0,4;2
3297;3297,097;54,95161667;1683798032;5;0,43;2,15;5;0,46;2,3
3298;3298,097;54,96828333;1683798033;5;0,46;2,3;5;0,4;2
3299;3299,097;54,98495;1683798034;5;0,46;2,3;5;0,46;2,3
3300;3300,098;55,00163333;1683798035;5;0,41;2,05;5;0,4;2
3301;3301,097;55,01828333;1683798036;5;0,46;2,3;5;0,44;2,2
3302;3302,098;55,03496667;1683798037;5;0,46;2,3;5;0,4;2
3303;3303,098;55,05163333;1683798038;5;0,46;2,3;5;0,4;2
3304;3304,097;55,06828333;1683798039;5;0,46;2,3;5;0,4;2
3305;3305,097;55,08495;1683798040;5;0,46;2,3;5;0,4;2
3306;3306,097;55,10161667;1683798041;5;0,46;2,3;5;0,4;2
3307;3307,097;55,11828333;1683798042;5;0,46;2,3;5;0,4;2
3308;3308,1;55,135;1683798043;5;0,46;2,3;5;0,4;2
3309;3309,097;55,15161667;1683798044;5;0,42;2,1;5;0,4;2
3310;3310,097;55,16828333;1683798045;5;0,46;2,3;5;0,43;2,15
3311;3311,098;55,18496667;1683798046;5;0,41;2,05;5;0,4;2
3312;3312,097;55,20161667;1683798047;5;0,46;2,3;5;0,41;2,05
3313;3313,099;55,21831667;1683798048;5;0,42;2,1;5;0,4;2
3314;3314,097;55,23495;1683798049;5;0,46;2,3;5;0,45;2,25
3315;3315,097;55,25161667;1683798050;5;0,41;2,05;5;0,4;2
3316;3316,097;55,26828333;1683798051;5;0,46;2,3;5;0,46;2,3
3317;3317,097;55,28495;1683798052;5;0,41;2,05;5;0,4;2
3318;3318,1;55,30166667;1683798053;5;0,46;2,3;5;0,43;2,15
3319;3319,097;55,31828333;1683798054;5;0,41;2,05;5;0,4;2
3320;3320,097;55,33495;1683798055;5;0,46;2,3;5;0,49;2,45
3321;3321,097;55,35161667;1683798056;5;0,46;2,3;5;0,4;2
3322;3322,098;55,3683;1683798057;5;0,46;2,3;5;0,4;2
3323;3323,097;55,38495;1683798058;5;0,46;2,3;5;0,49;2,45
3324;3324,097;55,40161667;1683798059;5;0,46;2,3;5;0,4;2
3325;3325,097;55,41828333;1683798060;5;0,44;2,2;5;0,4;2
3326;3326,097;55,43495;1683798061;5;0,44;2,2;5;0,4;2
3327;3327,097;55,45161667;1683798062;5;0,46;2,3;5;0,4;2
3328;3328,097;55,46828333;1683798063;5;0,41;2,05;5;0,4;2
3329;3329,097;55,48495;1683798064;5;0,46;2,3;5;0,45;2,25
3330;3330,097;55,50161667;1683798065;5;0,41;2,05;5;0,4;2
3331;3331,097;55,51828333;1683798066;5;0,46;2,3;5;0,47;2,35
3332;3332,097;55,53495;1683798067;5;0,41;2,05;5;0,4;2
3333;3333,098;55,55163333;1683798068;5;0,46;2,3;5;0,45;2,25
3334;3334,097;55,56828333;1683798069;5;0,41;2,05;5;0,4;2
3335;3335,097;55,58495;1683798070;5;0,46;2,3;5;0,43;2,15
3336;3336,097;55,60161667;1683798071;5;0,41;2,05;5;0,4;2
3337;3337,097;55,61828333;1683798072;5;0,46;2,3;5;0,48;2,4
3338;3338,097;55,63495;1683798073;5;0,41;2,05;5;0,41;2,05
3339;3339,097;55,65161667;1683798074;5;0,46;2,3;5;0,46;2,3
3340;3340,097;55,66828333;1683798075;5;0,41;2,05;5;0,4;2
3341;3341,097;55,68495;1683798076;5;0,46;2,3;5;0,44;2,2
3342;3342,097;55,70161667;1683798077;5;0,41;2,05;5;0,4;2
3343;3343,097;55,71828333;1683798078;5;0,44;2,2;5;0,43;2,15
3344;3344,097;55,73495;1683798079;5;0,41;2,05;5;0,4;2
3345;3345,104;55,75173333;1683798080;5;0,41;2,05;5;0,45;2,25
3346;3346,097;55,76828333;1683798081;5;0,46;2,3;5;0,45;2,25
3347;3347,097;55,78495;1683798082;5;0,41;2,05;5;0,4;2
3348;3348,097;55,80161667;1683798083;5;0,46;2,3;5;0,45;2,25
3349;3349,097;55,81828333;1683798084;5;0,41;2,05;5;0,4;2
3350;3350,097;55,83495;1683798085;5;0,46;2,3;5;0,43;2,15
3351;3351,097;55,85161667;1683798086;5;0,41;2,05;5;0,4;2
3352;3352,097;55,86828333;1683798087;5;0,46;2,3;5;0,41;2,05
3353;3353,097;55,88495;1683798088;5;0,41;2,05;5;0,4;2
3354;3354,098;55,90163333;1683798089;5;0,46;2,3;5;0,45;2,25
3355;3355,097;55,91828333;1683798090;5;0,41;2,05;5;0,45;2,25
