index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
397;397,081;6,618016667;1683809430;5;0,41;2,05;5;0,4;2
398;398,081;6,634683333;1683809431;5;0,41;2,05;5;0,4;2
399;399,081;6,65135;1683809432;5;0,47;2,35;5;0,45;2,25
400;400,088;6,668133333;1683809433;5;0,46;2,3;5;0,46;2,3
401;401,081;6,684683333;1683809434;5;0,41;2,05;5;0,4;2
402;402,082;6,701366667;1683809435;5;0,46;2,3;5;0,43;2,15
403;403,081;6,718016667;1683809436;5;0,41;2,05;5;0,4;2
404;404,082;6,7347;1683809437;5;0,42;2,1;5;0,45;2,25
405;405,081;6,75135;1683809438;5;0,41;2,05;5;0,45;2,25
406;406,081;6,768016667;1683809439;5;0,42;2,1;5;0,45;2,25
407;407,081;6,784683333;1683809440;5;0,46;2,3;5;0,46;2,3
408;408,082;6,801366667;1683809441;5;0,41;2,05;5;0,47;2,35
409;409,081;6,818016667;1683809442;5;0,46;2,3;5;0,45;2,25
410;410,081;6,834683333;1683809443;5;0,43;2,15;5;0,48;2,4
411;411,081;6,85135;1683809444;5;0,44;2,2;5;0,44;2,2
412;412,084;6,868066667;1683809445;5;0,41;2,05;5;0,45;2,25
413;413,081;6,884683333;1683809446;5;0,46;2,3;5;0,44;2,2
414;414,081;6,90135;1683809447;5;0,41;2,05;5;0,43;2,15
415;415,081;6,918016667;1683809448;5;0,46;2,3;5;0,49;2,45
416;416,082;6,9347;1683809449;5;0,41;2,05;5;0,4;2
417;417,081;6,95135;1683809450;5;0,46;2,3;5;0,44;2,2
418;418,088;6,968133333;1683809451;5;0,41;2,05;5;0,4;2
419;419,082;6,9847;1683809452;5;0,46;2,3;5;0,45;2,25
420;420,08;7,001333333;1683809453;5;0,41;2,05;5;0,4;2
421;421,081;7,018016667;1683809454;5;0,45;2,25;5;0,43;2,15
422;422,081;7,034683333;1683809455;5;0,41;2,05;5;0,4;2
423;423,081;7,05135;1683809456;5;0,44;2,2;5;0,45;2,25
424;424,08;7,068;1683809457;5;0,41;2,05;5;0,45;2,25
425;425,083;7,084716667;1683809458;5;0,42;2,1;5;0,45;2,25
426;426,081;7,10135;1683809459;5;0,41;2,05;5;0,45;2,25
427;427,081;7,118016667;1683809460;5;0,41;2,05;5;0,47;2,35
428;428,082;7,1347;1683809461;5;0,46;2,3;5;0,43;2,15
429;429,082;7,151366667;1683809462;5;0,44;2,2;5;0,48;2,4
430;430,081;7,168016667;1683809463;5;0,43;2,15;5;0,44;2,2
431;431,081;7,184683333;1683809464;5;0,41;2,05;5;0,43;2,15
432;432,081;7,20135;1683809465;5;0,46;2,3;5;0,45;2,25
433;433,081;7,218016667;1683809466;5;0,41;2,05;5;0,43;2,15
434;434,082;7,2347;1683809467;5;0,46;2,3;5;0,45;2,25
435;435,086;7,251433333;1683809468;5;0,41;2,05;5;0,4;2
436;436,082;7,268033333;1683809469;5;0,46;2,3;5;0,42;2,1
437;437,081;7,284683333;1683809470;5;0,43;2,15;5;0,4;2
438;438,081;7,30135;1683809471;5;0,46;2,3;5;0,43;2,15
439;439,081;7,318016667;1683809472;5;0,41;2,05;5;0,4;2
440;440,081;7,334683333;1683809473;5;0,44;2,2;5;0,43;2,15
441;441,081;7,35135;1683809474;5;0,46;2,3;5;0,4;2
442;442,081;7,368016667;1683809475;5;0,41;2,05;5;0,45;2,25
443;443,089;7,384816667;1683809476;5;0,41;2,05;5;0,44;2,2
444;444,081;7,40135;1683809477;5;0,41;2,05;5;0,46;2,3
445;445,081;7,418016667;1683809478;5;0,44;2,2;5;0,45;2,25
446;446,089;7,434816667;1683809479;5;0,41;2,05;5;0,46;2,3
447;447,081;7,45135;1683809480;5;0,46;2,3;5;0,43;2,15
448;448,081;7,468016667;1683809481;5;0,41;2,05;5;0,42;2,1
449;449,081;7,484683333;1683809482;5;0,47;2,35;5;0,46;2,3
450;450,081;7,50135;1683809483;5;0,41;2,05;5;0,4;2
451;451,081;7,518016667;1683809484;5;0,46;2,3;5;0,45;2,25
452;452,081;7,534683333;1683809485;5;0,41;2,05;5;0,4;2
453;453,088;7,551466667;1683809486;5;0,46;2,3;5;0,43;2,15
454;454,081;7,568016667;1683809487;5;0,41;2,05;5;0,4;2
455;455,081;7,584683333;1683809488;5;0,46;2,3;5;0,42;2,1
456;456,081;7,60135;1683809489;5;0,41;2,05;5;0,4;2
457;457,092;7,6182;1683809490;5;0,46;2,3;5;0,44;2,2
458;458,081;7,634683333;1683809491;5;0,41;2,05;5;0,4;2
459;459,082;7,651366667;1683809492;5;0,46;2,3;5;0,43;2,15
460;460,089;7,66815;1683809493;5;0,41;2,05;5;0,4;2
461;461,087;7,684783333;1683809494;5;0,46;2,3;5;0,48;2,4
462;462,082;7,701366667;1683809495;5;0,41;2,05;5;0,4;2
463;463,08;7,718;1683809496;5;0,46;2,3;5;0,48;2,4
464;464,081;7,734683333;1683809497;5;0,42;2,1;5;0,4;2
