index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
3295;3295,081;54,91801667;1683812328;5;0,41;2,05;5;0,4;2
3296;3296,081;54,93468333;1683812329;5;0,46;2,3;5;0,44;2,2
3297;3297,082;54,95136667;1683812330;5;0,43;2,15;5;0,4;2
3298;3298,081;54,96801667;1683812331;5;0,44;2,2;5;0,4;2
3299;3299,081;54,98468333;1683812332;5;0,46;2,3;5;0,4;2
3300;3300,081;55,00135;1683812333;5;0,46;2,3;5;0,46;2,3
3301;3301,081;55,01801667;1683812334;5;0,42;2,1;5;0,4;2
3302;3302,081;55,03468333;1683812335;5;0,41;2,05;5;0,45;2,25
3303;3303,081;55,05135;1683812336;5;0,44;2,2;5;0,41;2,05
3304;3304,081;55,06801667;1683812337;5;0,41;2,05;5;0,4;2
3305;3305,082;55,0847;1683812338;5;0,44;2,2;5;0,42;2,1
3306;3306,082;55,10136667;1683812339;5;0,41;2,05;5;0,4;2
3307;3307,081;55,11801667;1683812340;5;0,46;2,3;5;0,45;2,25
3308;3308,082;55,1347;1683812341;5;0,41;2,05;5;0,41;2,05
3309;3309,081;55,15135;1683812342;5;0,44;2,2;5;0,46;2,3
3310;3310,081;55,16801667;1683812343;5;0,41;2,05;5;0,4;2
3311;3311,081;55,18468333;1683812344;5;0,45;2,25;5;0,45;2,25
3312;3312,082;55,20136667;1683812345;5;0,41;2,05;5;0,4;2
3313;3313,081;55,21801667;1683812346;5;0,43;2,15;5;0,46;2,3
3314;3314,081;55,23468333;1683812347;5;0,41;2,05;5;0,4;2
3315;3315,081;55,25135;1683812348;5;0,45;2,25;5;0,46;2,3
3316;3316,081;55,26801667;1683812349;5;0,46;2,3;5;0,4;2
3317;3317,081;55,28468333;1683812350;5;0,46;2,3;5;0,44;2,2
3318;3318,081;55,30135;1683812351;5;0,46;2,3;5;0,4;2
3319;3319,081;55,31801667;1683812352;5;0,46;2,3;5;0,43;2,15
3320;3320,081;55,33468333;1683812353;5;0,46;2,3;5;0,4;2
3321;3321,081;55,35135;1683812354;5;0,46;2,3;5;0,4;2
3322;3322,081;55,36801667;1683812355;5;0,46;2,3;5;0,4;2
3323;3323,081;55,38468333;1683812356;5;0,44;2,2;5;0,4;2
3324;3324,081;55,40135;1683812357;5;0,46;2,3;5;0,4;2
3325;3325,081;55,41801667;1683812358;5;0,41;2,05;5;0,4;2
3326;3326,081;55,43468333;1683812359;5;0,46;2,3;5;0,43;2,15
3327;3327,081;55,45135;1683812360;5;0,41;2,05;5;0,4;2
3328;3328,082;55,46803333;1683812361;5;0,45;2,25;5;0,47;2,35
3329;3329,081;55,48468333;1683812362;5;0,41;2,05;5;0,4;2
3330;3330,081;55,50135;1683812363;5;0,46;2,3;5;0,49;2,45
3331;3331,081;55,51801667;1683812364;5;0,41;2,05;5;0,4;2
3332;3332,081;55,53468333;1683812365;5;0,46;2,3;5;0,43;2,15
3333;3333,081;55,55135;1683812366;5;0,45;2,25;5;0,4;2
3334;3334,081;55,56801667;1683812367;5;0,44;2,2;5;0,4;2
3335;3335,081;55,58468333;1683812368;5;0,41;2,05;5;0,4;2
3336;3336,081;55,60135;1683812369;5;0,46;2,3;5;0,4;2
3337;3337,081;55,61801667;1683812370;5;0,44;2,2;5;0,4;2
3338;3338,081;55,63468333;1683812371;5;0,43;2,15;5;0,4;2
3339;3339,081;55,65135;1683812372;5;0,44;2,2;5;0,4;2
3340;3340,081;55,66801667;1683812373;5;0,41;2,05;5;0,4;2
3341;3341,081;55,68468333;1683812374;5;0,44;2,2;5;0,43;2,15
3342;3342,081;55,70135;1683812375;5;0,41;2,05;5;0,4;2
3343;3343,082;55,71803333;1683812376;5;0,44;2,2;5;0,43;2,15
3344;3344,082;55,7347;1683812377;5;0,41;2,05;5;0,4;2
3345;3345,081;55,75135;1683812378;5;0,43;2,15;5;0,4;2
3346;3346,081;55,76801667;1683812379;5;0,41;2,05;5;0,4;2
3347;3347,082;55,7847;1683812380;5;0,46;2,3;5;0,45;2,25
3348;3348,081;55,80135;1683812381;5;0,41;2,05;5;0,4;2
3349;3349,081;55,81801667;1683812382;5;0,46;2,3;5;0,45;2,25
3350;3350,081;55,83468333;1683812383;5;0,41;2,05;5;0,4;2
3351;3351,081;55,85135;1683812384;5;0,46;2,3;5;0,43;2,15
3352;3352,081;55,86801667;1683812385;5;0,46;2,3;5;0,49;2,45
3353;3353,082;55,8847;1683812386;5;0,41;2,05;5;0,4;2
3354;3354,081;55,90135;1683812387;5;0,46;2,3;5;0,41;2,05
3355;3355,081;55,91801667;1683812388;5;0,42;2,1;5;0,4;2
3356;3356,081;55,93468333;1683812389;5;0,43;2,15;5;0,42;2,1
3357;3357,081;55,95135;1683812390;5;0,41;2,05;5;0,4;2
3358;3358,081;55,96801667;1683812391;5;0,46;2,3;5;0,47;2,35
3359;3359,081;55,98468333;1683812392;5;0,41;2,05;5;0,4;2
3360;3360,081;56,00135;1683812393;5;0,46;2,3;5;0,49;2,45
