index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
3230;3230,065;53,83441667;1683231653;5;0,48;2,4;5;0,4;2
3231;3231,068;53,85113333;1683231654;5;0,46;2,3;5;0,43;2,15
3232;3232,066;53,86776667;1683231655;5;0,46;2,3;5;0,45;2,25
3233;3233,068;53,88446667;1683231656;5;0,46;2,3;5;0,43;2,15
3234;3234,065;53,90108333;1683231657;5;0,46;2,3;5;0,45;2,25
3235;3235,065;53,91775;1683231658;5;0,46;2,3;5;0,44;2,2
3236;3236,065;53,93441667;1683231659;5;0,46;2,3;5;0,45;2,25
3237;3237,065;53,95108333;1683231660;5;0,46;2,3;5;0,44;2,2
3238;3238,065;53,96775;1683231661;5;0,46;2,3;5;0,48;2,4
3239;3239,065;53,98441667;1683231662;5;0,46;2,3;5;0,42;2,1
3240;3240,065;54,00108333;1683231663;5;0,46;2,3;5;0,48;2,4
3241;3241,065;54,01775;1683231664;5;0,46;2,3;5;0,43;2,15
3242;3242,065;54,03441667;1683231665;5;0,46;2,3;5;0,48;2,4
3243;3243,065;54,05108333;1683231666;5;0,46;2,3;5;0,42;2,1
3244;3244,065;54,06775;1683231667;5;0,46;2,25;5;0,46;2,3
3245;3245,065;54,08441667;1683231668;5;0,46;2,3;5;0,47;2,3
3246;3246,068;54,10113333;1683231669;5;0,45;2,25;5;0,45;2,25
3247;3247,065;54,11775;1683231670;5;0,46;2,3;5;0,45;2,25
3248;3248,065;54,13441667;1683231671;5;0,46;2,3;5;0,48;2,4
3249;3249,065;54,15108333;1683231672;5;0,46;2,3;5;0,43;2,15
3250;3250,066;54,16776667;1683231673;5;0,46;2,3;5;0,45;2,25
3251;3251,066;54,18443333;1683231674;5;0,46;2,3;5;0,44;2,2
3252;3252,065;54,20108333;1683231675;5;0,45;2,25;5;0,45;2,25
