index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
5712;6103,906;101,7317667;1682601038;5;0,41;2,05;5;0,4;2
5713;6105,007;101,7501167;1682601039;5;0,41;2,05;5;0,4;2
5714;6106,111;101,7685167;1682601040;5;0,46;2,3;5;0,46;2,3
5715;6107,205;101,78675;1682601041;5;0,46;2,3;5;0,47;2,35
5716;6108,306;101,8051;1682601042;5;0,46;2,3;5;0,43;2,15
5717;6109,406;101,8234333;1682601043;5;0,41;2,05;5;0,46;2,3
5718;6110,511;101,84185;1682601045;5;0,45;2,25;5;0,43;2,15
5719;6111,606;101,8601;1682601046;5;0,46;2,3;5;0,46;2,3
5720;6112,706;101,8784333;1682601047;5;0,45;2,25;5;0,45;2,25
5721;6113,806;101,8967667;1682601048;5;0,46;2,3;5;0,46;2,3
5722;6114,906;101,9151;1682601049;5;0,46;2,3;5;0,46;2,3
5723;6116,006;101,9334333;1682601050;5;0,45;2,25;5;0,45;2,25
5724;6117,106;101,9517667;1682601051;5;0,45;2,25;5;0,46;2,3
5725;6118,205;101,9700833;1682601052;5;0,46;2,3;5;0,45;2,25
5726;6119,319;101,98865;1682601053;5;0,46;2,3;5;0,45;2,25
5727;6120,406;102,0067667;1682601054;5;0,45;2,25;5;0,45;2,25
5728;6121,506;102,0251;1682601056;5;0,46;2,3;5;0,44;2,2
5729;6122,606;102,0434333;1682601057;5;0,44;2,2;5;0,45;2,25
5730;6123,706;102,0617667;1682601058;5;0,46;2,3;5;0,43;2,15
5731;6124,806;102,0801;1682601059;5;0,42;2,1;5;0,46;2,3
5732;6125,911;102,0985167;1682601060;5;0,45;2,25;5;0,43;2,15
5733;6127,006;102,1167667;1682601061;5;0,46;2,3;5;0,45;2,25
5734;6128,106;102,1351;1682601062;5;0,46;2,3;5;0,44;2,2
5735;6129,207;102,15345;1682601063;5;0,45;2,25;5;0,44;2,2
5736;6130,307;102,1717833;1682601064;5;0,45;2,25;5;0,48;2,4
5737;6131,406;102,1901;1682601065;5;0,46;2,3;5;0,46;2,3
5738;6132,506;102,2084333;1682601067;5;0,45;2,25;5;0,45;2,25
5739;6133,606;102,2267667;1682601068;5;0,45;2,25;5;0,46;2,3
5740;6134,706;102,2451;1682601069;5;0,41;2,05;5;0,4;2
5741;6135,806;102,2634333;1682601070;5;0,41;2,05;5;0,4;2
5742;6136,917;102,28195;1682601071;5;0,41;2,05;5;0,4;2
5743;6138,006;102,3001;1682601072;5;0,45;2,25;5;0,4;2
5744;6139,107;102,31845;1682601073;5;0,41;2,05;5;0,4;2
5745;6140,206;102,3367667;1682601074;5;0,41;2,05;5;0,4;2
5746;6141,306;102,3551;1682601075;5;0,41;2,05;5;0,4;2
5747;6142,406;102,3734333;1682601076;5;0,41;2,05;5;0,4;2
5748;6143,506;102,3917667;1682601078;5;0,41;2,05;5;0,4;2
5749;6144,608;102,4101333;1682601079;5;0,41;2,05;5;0,4;2
5750;6145,707;102,42845;1682601080;5;0,41;2,05;5;0,4;2
5751;6146,806;102,4467667;1682601081;5;0,41;2,05;5;0,4;2
5752;6147,906;102,4651;1682601082;5;0,41;2,05;5;0,4;2
5753;6149,006;102,4834333;1682601083;5;0,41;2,05;5;0,4;2
5754;6150,113;102,5018833;1682601084;5;0,41;2,05;5;0,4;2
5755;6151,209;102,52015;1682601085;5;0,41;2,05;5;0,4;2
5756;6152,306;102,5384333;1682601086;5;0,41;2,05;5;0,4;2
5757;6153,406;102,5567667;1682601087;5;0,41;2,05;5;0,4;2
5758;6154,507;102,5751167;1682601089;5;0,41;2,05;5;0,4;2
5759;6155,616;102,5936;1682601090;5;0,41;2,05;5;0,4;2
5760;6156,706;102,6117667;1682601091;5;0,41;2,05;5;0,4;2
5761;6157,808;102,6301333;1682601092;5;0,41;2,05;5;0,4;2
5762;6158,906;102,6484333;1682601093;5;0,41;2,05;5;0,4;2
5763;6160,006;102,6667667;1682601094;5;0,41;2,05;5;0,4;2
5764;6161,106;102,6851;1682601095;5;0,41;2,05;5;0,4;2
5765;6162,206;102,7034333;1682601096;5;0,41;2,05;5;0,4;2
