index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
16390;19406,932;323,4488667;1681494092;5;0,4;2;5;0,4;2
16391;19408,132;323,4688667;1681494093;5;0,4;2;5;0,4;2
16392;19409,34;323,489;1681494094;5;0,4;2;5;0,4;2
16393;19410,532;323,5088667;1681494095;5;0,41;2,05;5;0,4;2
16394;19411,732;323,5288667;1681494097;5;0,4;2;5;0,4;2
16395;19412,932;323,5488667;1681494098;5;0,4;2;5;0,4;2
16396;19414,139;323,5689833;1681494099;5;0,4;2;5;0,4;2
16397;19415,333;323,5888833;1681494100;5;0,4;2;5;0,4;2
16398;19416,533;323,6088833;1681494101;5;0,4;2;5;0,4;2
16399;19417,732;323,6288667;1681494103;5;0,4;2;5;0,4;2
16400;19418,932;323,6488667;1681494104;5;0,4;2;5;0,4;2
16401;19420,132;323,6688667;1681494105;5;0,4;2;5;0,4;2
16402;19421,332;323,6888667;1681494106;5;0,4;2;5;0,4;2
16403;19422,532;323,7088667;1681494107;5;0,4;2;5;0,4;2
16404;19423,739;323,7289833;1681494109;5;0,4;2;5;0,4;2
16405;19424,932;323,7488667;1681494110;5;0,4;2;5;0,4;2
16406;19426,132;323,7688667;1681494111;5;0,4;2;5;0,4;2
16407;19427,332;323,7888667;1681494112;5;0,4;2;5;0,4;2
16408;19428,532;323,8088667;1681494114;5;0,4;2;5;0,4;2
16409;19429,732;323,8288667;1681494115;5;0,4;2;5;0,4;2
16410;19430,933;323,8488833;1681494116;5;0,4;2;5;0,4;2
16411;19432,133;323,8688833;1681494117;5;0,4;2;5;0,4;2
16412;19433,332;323,8888667;1681494118;5;0,4;2;5;0,4;2
16413;19434,533;323,9088833;1681494119;5;0,4;2;5;0,4;2
16414;19435,732;323,9288667;1681494121;5;0,4;2;5;0,4;2
16415;19436,932;323,9488667;1681494122;5;0,4;2;5;0,45;2,25
16416;19438,139;323,9689833;1681494123;5;0,4;2;5;0,4;2
16417;19439,332;323,9888667;1681494124;5;0,4;2;5;0,4;2
