index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
224;224,065;3,734416667;1683228647;5;0,41;2,05;5;0,42;2,1
225;225,065;3,751083333;1683228648;5;0,45;2,25;5;0,45;2,25
226;226,065;3,76775;1683228649;5;0,46;2,3;5;0,43;2,15
227;227,065;3,784416667;1683228650;5;0,46;2,3;5;0,47;2,35
228;228,065;3,801083333;1683228651;5;0,46;2,3;5;0,42;2,1
229;229,066;3,817766667;1683228652;5;0,46;2,3;5;0,46;2,3
230;230,065;3,834416667;1683228653;5;0,46;2,3;5;0,45;2,25
231;231,065;3,851083333;1683228654;5;0,47;2,35;5;0,45;2,25
232;232,065;3,86775;1683228655;5;0,47;2,35;5;0,46;2,3
233;233,065;3,884416667;1683228656;5;0,46;2,3;5;0,43;2,15
234;234,065;3,901083333;1683228657;5;0,5;2,5;5;0,46;2,3
235;235,065;3,91775;1683228658;5;0,46;2,3;5;0,45;2,25
236;236,065;3,934416667;1683228659;5;0,46;2,3;5;0,42;2,1
237;237,066;3,9511;1683228660;5;0,5;2,5;5;0,42;2,1
238;238,065;3,96775;1683228661;5;0,47;2,35;5;0,44;2,2
239;239,068;3,984466667;1683228662;5;0,47;2,35;5;0,41;2,05
240;240,065;4,001083333;1683228663;5;0,46;2,3;5;0,47;2,35
241;241,065;4,01775;1683228664;5;0,46;2,3;5;0,43;2,15
242;242,065;4,034416667;1683228665;5;0,46;2,3;5;0,45;2,25
243;243,072;4,0512;1683228666;5;0,46;2,3;5;0,45;2,25
244;244,065;4,06775;1683228667;5;0,41;2,05;5;0,4;2
245;245,065;4,084416667;1683228668;5;0,41;2,05;5;0,4;2
246;246,065;4,101083333;1683228669;5;0,41;2,05;5;0,4;2
247;247,065;4,11775;1683228670;5;0,41;2,05;5;0,4;2
248;248,065;4,134416667;1683228671;5;0,46;2,3;5;0,43;2,15
249;249,065;4,151083333;1683228672;5;0,46;2,3;5;0,45;2,25
250;250,065;4,16775;1683228673;5;0,46;2,3;5;0,46;2,3
251;251,065;4,184416667;1683228674;5;0,46;2,3;5;0,46;2,3
252;252,065;4,201083333;1683228675;5;0,46;2,3;5;0,44;2,2
253;253,066;4,217766667;1683228676;5;0,46;2,3;5;0,44;2,2
254;254,066;4,234433333;1683228677;5;0,46;2,3;5;0,43;2,15
255;255,066;4,2511;1683228678;5;0,46;2,3;5;0,49;2,45
256;256,065;4,26775;1683228679;5;0,48;2,4;5;0,44;2,2
257;257,065;4,284416667;1683228680;5;0,45;2,25;5;0,43;2,15
258;258,065;4,301083333;1683228681;5;0,46;2,3;5;0,4;2
259;259,066;4,317766667;1683228682;5;0,46;2,3;5;0,44;2,2
260;260,066;4,334433333;1683228683;5;0,46;2,3;5;0,45;2,25
261;261,065;4,351083333;1683228684;5;0,46;2,3;5;0,45;2,25
