index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
321;321,065;5,351083333;1683228744;5;0,41;2,05;5;0,4;2
322;322,066;5,367766667;1683228745;5;0,45;2,25;5;0,48;2,4
323;323,066;5,384433333;1683228746;5;0,46;2,3;5;0,43;2,15
324;324,065;5,401083333;1683228747;5;0,46;2,3;5;0,45;2,25
325;325,065;5,41775;1683228748;5;0,46;2,3;5;0,4;2
326;326,065;5,434416667;1683228749;5;0,46;2,3;5;0,45;2,25
327;327,065;5,451083333;1683228750;5;0,46;2,3;5;0,45;2,25
328;328,067;5,467783333;1683228751;5;0,46;2,3;5;0,43;2,15
329;329,065;5,484416667;1683228752;5;0,46;2,3;5;0,47;2,35
330;330,065;5,501083333;1683228753;5;0,46;2,3;5;0,4;2
331;331,065;5,51775;1683228754;5;0,46;2,3;5;0,49;2,45
332;332,065;5,534416667;1683228755;5;0,47;2,35;5;0,42;2,1
333;333,065;5,551083333;1683228756;5;0,46;2,3;5;0,47;2,35
334;334,065;5,56775;1683228757;5;0,46;2,3;5;0,47;2,35
335;335,066;5,584433333;1683228758;5;0,46;2,3;5;0,45;2,25
336;336,065;5,601083333;1683228759;5;0,46;2,3;5;0,48;2,4
337;337,065;5,61775;1683228760;5;0,46;2,3;5;0,43;2,15
338;338,065;5,634416667;1683228761;5;0,46;2,3;5;0,47;2,35
339;339,065;5,651083333;1683228762;5;0,46;2,3;5;0,46;2,3
340;340,065;5,66775;1683228763;5;0,5;2,5;5;0,43;2,15
341;341,065;5,684416667;1683228764;5;0,46;2,3;5;0,46;2,3
342;342,065;5,701083333;1683228765;5;0,46;2,3;5;0,48;2,4
343;343,066;5,717766667;1683228766;5;0,46;2,3;5;0,4;2
344;344,065;5,734416667;1683228767;5;0,46;2,3;5;0,45;2,25
345;345,068;5,751133333;1683228768;5;0,46;2,3;5;0,43;2,15
346;346,065;5,76775;1683228769;5;0,46;2,3;5;0,46;2,3
347;347,065;5,784416667;1683228770;5;0,48;2,4;5;0,42;2,1
348;348,065;5,801083333;1683228771;5;0,48;2,4;5;0,44;2,2
349;349,065;5,81775;1683228772;5;0,46;2,3;5;0,45;2,25
350;350,065;5,834416667;1683228773;5;0,46;2,3;5;0,45;2,25
351;351,068;5,851133333;1683228774;5;0,46;2,3;5;0,47;2,35
352;352,065;5,86775;1683228775;5;0,48;2,4;5;0,48;2,4
353;353,065;5,884416667;1683228776;5;0,47;2,35;5;0,46;2,3
354;354,065;5,901083333;1683228777;5;0,46;2,3;5;0,45;2,25
355;355,065;5,91775;1683228778;5;0,46;2,3;5;0,45;2,25
