area,run
67.75,1
64.0,2
65.15,3
70.9,4
64.3,5
64.6,6
64.15,7
64.19999999999999,8
65.5,9
65.4,10
64.55,11
62.05,12
69.9,13
64.75,14
62.45000000000001,15
64.55,16
62.75000000000001,17
69.25,18
62.7,19
64.64999999999999,20
62.5,21
62.150000000000006,22
62.19999999999999,23
62.349999999999994,24
62.45000000000001,25
64.0,26
63.0,27
64.7,28
64.19999999999999,29
62.8,30
62.9,31
