area,run
144.54999999999998,1
141.4,2
144.90000000000003,3
143.1,4
145.45,5
149.05,6
142.2,7
145.75,8
141.70000000000002,9
144.5,10
147.54999999999998,11
143.20000000000002,12
138.6,13
145.54999999999998,14
144.10000000000002,15
148.5,16
141.35,17
146.55,18
141.40000000000003,19
144.65,20
144.55,21
142.5,22
144.1,23
143.05,24
146.30000000000004,25
144.85000000000002,26
146.45000000000002,27
149.35000000000002,28
142.15,29
144.5,30
147.60000000000002,31
