area,run
143.75,1
142.25,2
141.95,3
143.45000000000002,4
144.20000000000005,5
141.14999999999998,6
145.05,7
143.4,8
146.14999999999998,9
150.05,10
144.2,11
143.29999999999998,12
145.15,13
140.2,14
138.3,15
147.15,16
139.65,17
147.25,18
142.20000000000002,19
142.2,20
141.9,21
141.1,22
143.8,23
144.70000000000002,24
142.15,25
141.00000000000003,26
139.0,27
146.45000000000002,28
140.1,29
138.54999999999998,30
146.59999999999997,31
