area,run
67.60000000000001,1
68.0,2
71.75,3
69.2,4
65.55000000000001,5
75.45000000000002,6
68.1,7
65.95,8
67.35000000000001,9
65.15,10
67.55,11
64.55000000000001,12
79.35000000000001,13
80.19999999999999,14
65.19999999999999,15
66.89999999999999,16
67.55000000000001,17
65.64999999999999,18
64.8,19
66.1,20
67.5,21
66.35,22
67.2,23
65.19999999999999,24
68.25,25
65.25,26
67.3,27
66.35,28
69.7,29
65.1,30
72.89999999999999,31
