area,run
80.975,1
87.35,2
84.57499999999999,3
78.625,4
73.675,5
78.2,6
83.175,7
78.2,8
73.925,9
74.275,10
75.82499999999999,11
75.575,12
75.77499999999999,13
73.54999999999998,14
76.25,15
76.07499999999999,16
75.77499999999999,17
78.275,18
76.02499999999999,19
74.125,20
78.2,21
75.89999999999999,22
76.14999999999999,23
76.07499999999999,24
76.225,25
75.675,26
73.725,27
79.8,28
82.22499999999998,29
73.67499999999998,30
78.10000000000001,31
