area,run
81.05,1
86.15000000000002,2
83.25000000000001,3
78.39999999999999,4
73.6,5
77.25000000000001,6
81.95,7
77.69999999999999,8
72.24999999999999,9
74.85,10
74.89999999999999,11
75.00000000000001,12
74.8,13
76.74999999999999,14
75.00000000000001,15
76.9,16
74.45,17
78.05000000000001,18
75.55,19
74.30000000000001,20
78.39999999999999,21
75.35,22
75.95,23
74.95,24
74.3,25
75.65,26
73.75,27
79.94999999999999,28
82.69999999999999,29
71.85,30
76.75,31
