area,run
65.47500000000001,1
65.8,2
69.65,3
67.10000000000001,4
63.400000000000006,5
73.375,6
65.875,7
63.775000000000006,8
65.225,9
63.075,10
65.45,11
62.475,12
77.35,13
78.075,14
63.075,15
64.775,16
65.225,17
63.5,18
62.699999999999996,19
64.075,20
65.425,21
64.1,22
65.075,23
63.125,24
66.14999999999999,25
63.125,26
65.17500000000001,27
64.3,28
67.62499999999999,29
62.97500000000001,30
70.9,31
