area,run
136.22499999999997,1
138.425,2
136.04999999999998,3
135.05,4
137.2,5
141.675,6
143.2,7
138.54999999999998,8
144.22500000000002,9
139.225,10
142.075,11
145.55,12
137.42499999999998,13
137.82499999999996,14
135.6,15
143.6,16
147.24999999999997,17
138.25,18
126.00000000000001,19
126.5,20
126.8,21
127.74999999999999,22
131.04999999999998,23
128.65,24
130.55,25
126.72500000000002,26
108.82500000000002,27
127.85,28
126.85,29
128.0,30
126.425,31
