area,run
66.67500000000001,1
66.475,2
68.625,3
66.225,4
66.14999999999999,5
66.425,6
66.475,7
66.24999999999999,8
65.775,9
66.22499999999998,10
64.07499999999999,11
63.82499999999999,12
62.99999999999999,13
66.07499999999999,14
63.14999999999999,15
65.525,16
65.5,17
63.724999999999994,18
65.39999999999999,19
65.25,20
57.07499999999999,21
59.3,22
61.17499999999999,23
60.97499999999999,24
61.15,25
58.175,26
60.79999999999999,27
60.62499999999999,28
59.15,29
56.199999999999996,30
56.65,31
