area,run
138.3,1
140.5,2
138.04999999999998,3
137.05,4
139.2,5
143.8,6
145.2,7
140.54999999999998,8
146.35000000000002,9
141.4,10
144.15000000000003,11
147.54999999999998,12
139.5,13
139.95000000000002,14
137.59999999999997,15
145.6,16
149.25,17
140.25,18
128.0,19
128.55,20
128.8,21
129.75,22
133.05,23
130.75000000000003,24
132.55,25
128.8,26
110.95000000000002,27
129.85000000000002,28
128.85,29
130.15,30
128.55,31
