area,run
144.65,1
146.5,2
140.14999999999998,3
147.40000000000003,4
142.85,5
145.20000000000002,6
142.15000000000003,7
147.8,8
145.24999999999997,9
145.24999999999997,10
141.75,11
140.7,12
143.95000000000002,13
139.6,14
141.15000000000003,15
142.85,16
146.7,17
143.1,18
140.5,19
140.14999999999998,20
142.05000000000004,21
146.15,22
141.4,23
146.2,24
143.05,25
140.35,26
138.15,27
144.15,28
143.1,29
143.9,30
142.7,31
