area,run
144.875,1
142.07500000000002,2
147.675,3
144.875,4
144.37500000000003,5
142.00000000000003,6
144.175,7
144.425,8
144.95000000000002,9
139.175,10
144.97500000000002,11
145.35000000000002,12
143.175,13
143.82500000000002,14
144.47500000000002,15
143.52500000000003,16
142.10000000000002,17
143.9,18
144.70000000000005,19
141.675,20
143.425,21
143.07500000000002,22
142.04999999999998,23
144.175,24
141.85000000000002,25
140.9,26
141.77500000000003,27
143.0,28
141.875,29
141.35,30
142.3,31
